position_bucket,candidate_hero,enemy_hero,response_count,candidate_bucket_count,enemy_seen_count,normalized_response_score
10,c1171,c2181,8,88,1192,0.024701
10,c1171,c2184,20,88,1481,0.0554
10,c1171,c2185,46,88,2401,0.100074
10,c1171,c4004,7,88,510,0.033042
10,c1171,c4123,3,88,424,0.015531
10,c1171,c5069,18,88,1319,0.052833
10,c1171,c5072,7,88,680,0.028616
10,c1171,c5154,28,88,1929,0.06796
10,c1171,c6005,8,88,1154,0.025104
10,c1171,c6024,6,88,375,0.033029
10,c1171,c6037,3,88,792,0.011364
10,c1171,c6050,5,88,237,0.034622
10,c1172,c1022,15,80,1011,0.052744
10,c1172,c1034,3,80,84,0.036596
10,c1172,c1083,7,80,106,0.076015
10,c1172,c1104,7,80,475,0.035909
10,c1172,c1133,18,80,893,0.067344
10,c1172,c1153,3,80,596,0.013739
10,c1172,c1168,10,80,907,0.037124
10,c1172,c1171,10,80,829,0.038831
10,c1172,c1176,7,80,880,0.026382
10,c1172,c1178,6,80,405,0.033333
10,c1172,c1182,5,80,299,0.032329
10,c1172,c1183,9,80,1197,0.029084
10,c1172,c2001,4,80,139,0.037932
10,c1172,c2007,19,80,644,0.083708
10,c1172,c2024,6,80,661,0.026092
10,c1172,c2049,7,80,291,0.045878
10,c1172,c2071,11,80,604,0.050041
10,c1172,c2076,9,80,1071,0.030747
10,c1172,c2079,5,80,100,0.055902
10,c1172,c2090,3,80,128,0.029646
10,c1172,c2095,4,80,29,0.083045
10,c1172,c2103,7,80,619,0.031456
10,c1172,c2124,30,80,2195,0.071591
10,c1172,c2127,4,80,155,0.035921
10,c1172,c2128,5,80,36,0.093169
10,c1172,c2129,10,80,1191,0.032397
10,c1172,c2131,14,80,1420,0.041537
10,c1172,c2181,23,80,1192,0.074481
10,c1172,c2184,24,80,1481,0.069725
10,c1172,c2185,31,80,2401,0.070733
10,c1172,c4004,3,80,510,0.014852
10,c1172,c4123,5,80,424,0.027148
10,c1172,c5069,5,80,1319,0.015392
10,c1172,c5072,5,80,680,0.021437
10,c1172,c5154,6,80,1929,0.015274
10,c1172,c6005,10,80,1154,0.032912
10,c1172,c6037,11,80,792,0.0437
10,c1172,c6050,3,80,237,0.021787
10,c1173,c1176,3,8,880,0.035755
10,c1173,c2129,3,8,1191,0.030734
10,c1173,c2131,4,8,1420,0.037529
10,c1173,c2185,3,8,2401,0.021646
10,c1173,c5154,3,8,1929,0.02415
10,c1173,c6005,3,8,1154,0.031223
10,c1176,c1007,3,356,119,0.014575
10,c1176,c1020,3,356,46,0.023443
10,c1176,c1022,60,356,1011,0.100012
10,c1176,c1034,3,356,84,0.017348
10,c1176,c1046,19,356,184,0.074237
10,c1176,c1103,8,356,149,0.034735
10,c1176,c1104,10,356,475,0.024318
10,c1176,c1109,17,356,107,0.087103
10,c1176,c1117,46,356,1352,0.066305
10,c1176,c1133,48,356,893,0.085132
10,c1176,c1143,15,356,230,0.052421
10,c1176,c1153,29,356,596,0.062958
10,c1176,c1162,7,356,90,0.039107
10,c1176,c1163,3,356,13,0.044099
10,c1176,c1168,39,356,907,0.068633
10,c1176,c1171,16,356,829,0.029452
10,c1176,c1172,101,356,1625,0.132791
10,c1176,c1177,13,356,145,0.057218
10,c1176,c1178,22,356,405,0.057939
10,c1176,c1179,3,356,45,0.023702
10,c1176,c1182,18,356,299,0.055171
10,c1176,c1183,53,356,1197,0.08119
10,c1176,c2002,5,356,46,0.039072
10,c1176,c2004,3,356,34,0.027268
10,c1176,c2007,40,356,644,0.08354
10,c1176,c2012,4,356,52,0.029399
10,c1176,c2019,4,356,18,0.049969
10,c1176,c2024,33,356,661,0.068028
10,c1176,c2048,4,356,58,0.027837
10,c1176,c2049,17,356,291,0.052817
10,c1176,c2066,12,356,521,0.027864
10,c1176,c2071,31,356,604,0.066853
10,c1176,c2076,22,356,1071,0.035629
10,c1176,c2080,12,356,138,0.05414
10,c1176,c2103,84,356,619,0.178941
10,c1176,c2106,3,356,20,0.035553
10,c1176,c2110,30,356,434,0.076322
10,c1176,c2112,8,356,182,0.031429
10,c1176,c2124,113,356,2195,0.127831
10,c1176,c2127,11,356,155,0.046828
10,c1176,c2128,3,356,36,0.0265
10,c1176,c2129,51,356,1191,0.078323
10,c1176,c2131,49,356,1420,0.068917
10,c1176,c2132,6,356,88,0.033899
10,c1176,c2181,40,356,1192,0.061404
10,c1176,c2184,89,356,1481,0.122571
10,c1176,c2185,119,356,2401,0.128714
10,c1176,c4004,18,356,510,0.042244
10,c1176,c4123,29,356,424,0.074643
10,c1176,c5033,15,356,144,0.06625
10,c1176,c5069,38,356,1319,0.055454
10,c1176,c5072,23,356,680,0.046746
10,c1176,c5110,3,356,67,0.019425
10,c1176,c5111,12,356,260,0.039443
10,c1176,c5154,94,356,1929,0.113432
10,c1176,c5175,9,356,80,0.05333
10,c1176,c6005,67,356,1154,0.104531
10,c1176,c6017,3,356,96,0.016228
10,c1176,c6024,27,356,375,0.073896
10,c1176,c6037,60,356,792,0.112996
10,c1176,c6050,9,356,237,0.030984
10,c1177,c1022,22,117,1011,0.063967
10,c1177,c1046,3,117,184,0.020447
10,c1177,c1091,3,117,136,0.023783
10,c1177,c1103,3,117,149,0.022721
10,c1177,c1104,4,117,475,0.016968
10,c1177,c1117,42,117,1352,0.105601
10,c1177,c1131,3,117,22,0.059131
10,c1177,c1133,11,117,893,0.034031
10,c1177,c1153,6,117,596,0.022721
10,c1177,c1171,13,117,829,0.041742
10,c1177,c1172,20,117,1625,0.045868
10,c1177,c1176,32,117,880,0.099728
10,c1177,c1178,6,117,405,0.027563
10,c1177,c1182,4,117,299,0.021386
10,c1177,c1183,27,117,1197,0.072148
10,c1177,c2001,4,117,139,0.031366
10,c1177,c2002,5,117,46,0.068155
10,c1177,c2007,20,117,644,0.072861
10,c1177,c2024,6,117,661,0.021575
10,c1177,c2049,13,117,291,0.070454
10,c1177,c2066,3,117,521,0.012151
10,c1177,c2076,6,117,1071,0.01695
10,c1177,c2110,4,117,434,0.017751
10,c1177,c2113,3,117,134,0.023959
10,c1177,c2124,44,117,2195,0.086825
10,c1177,c2129,22,117,1191,0.058935
10,c1177,c2131,27,117,1420,0.066241
10,c1177,c2181,17,117,1192,0.045522
10,c1177,c2184,26,117,1481,0.06246
10,c1177,c2185,51,117,2401,0.096224
10,c1177,c4004,4,117,510,0.016375
10,c1177,c4123,9,117,424,0.040408
10,c1177,c5069,24,117,1319,0.061094
10,c1177,c5072,12,117,680,0.042544
10,c1177,c5111,10,117,260,0.057335
10,c1177,c5154,18,117,1929,0.037889
10,c1177,c6005,10,117,1154,0.027215
10,c1177,c6024,14,117,375,0.066837
10,c1177,c6037,10,117,792,0.032851
10,c1178,c1022,102,181,1011,0.238443
10,c1178,c1083,3,181,106,0.021659
10,c1178,c1103,4,181,149,0.024357
10,c1178,c1104,10,181,475,0.034105
10,c1178,c1109,3,181,107,0.021557
10,c1178,c1117,33,181,1352,0.066709
10,c1178,c1133,11,181,893,0.027361
10,c1178,c1148,3,181,62,0.02832
10,c1178,c1153,15,181,596,0.04567
10,c1178,c1168,24,181,907,0.059234
10,c1178,c1171,18,181,829,0.046468
10,c1178,c1172,25,181,1625,0.046097
10,c1178,c1176,27,181,880,0.067652
10,c1178,c1182,10,181,299,0.042986
10,c1178,c1183,32,181,1197,0.068749
10,c1178,c2001,4,181,139,0.025218
10,c1178,c2007,42,181,644,0.123018
10,c1178,c2012,3,181,52,0.030923
10,c1178,c2023,3,181,61,0.028551
10,c1178,c2024,5,181,661,0.014455
10,c1178,c2049,10,181,291,0.043573
10,c1178,c2066,3,181,521,0.009769
10,c1178,c2071,19,181,604,0.057464
10,c1178,c2076,24,181,1071,0.05451
10,c1178,c2103,25,181,619,0.074689
10,c1178,c2112,6,181,182,0.033058
10,c1178,c2124,40,181,2195,0.06346
10,c1178,c2126,3,181,34,0.038242
10,c1178,c2129,23,181,1191,0.049537
10,c1178,c2131,50,181,1420,0.098625
10,c1178,c2181,39,181,1192,0.083963
10,c1178,c2184,39,181,1481,0.075327
10,c1178,c2185,47,181,2401,0.071296
10,c1178,c4004,13,181,510,0.042788
10,c1178,c4123,25,181,424,0.090244
10,c1178,c4158,5,181,33,0.064695
10,c1178,c5069,29,181,1319,0.059352
10,c1178,c5072,7,181,680,0.019953
10,c1178,c5111,4,181,260,0.018439
10,c1178,c5154,46,181,1929,0.077849
10,c1178,c6005,34,181,1154,0.074394
10,c1178,c6024,4,181,375,0.015353
10,c1178,c6037,10,181,792,0.026412
10,c1179,c1022,5,12,1011,0.045395
10,c1179,c1117,6,12,1352,0.047106
10,c1179,c1172,6,12,1625,0.042967
10,c1179,c1183,3,12,1197,0.025031
10,c1179,c2103,4,12,619,0.046411
10,c1179,c2124,5,12,2195,0.030808
10,c1179,c4123,9,12,424,0.126174
10,c1179,c5154,4,12,1929,0.026291
10,c1182,c1022,18,286,1011,0.033474
10,c1182,c1034,4,286,84,0.025807
10,c1182,c1046,5,286,184,0.021796
10,c1182,c1083,5,286,106,0.028717
10,c1182,c1104,25,286,475,0.067828
10,c1182,c1117,56,286,1352,0.090057
10,c1182,c1133,69,286,893,0.136534
10,c1182,c1153,4,286,596,0.009688
10,c1182,c1168,34,286,907,0.066756
10,c1182,c1171,19,286,829,0.039021
10,c1182,c1172,54,286,1625,0.079211
10,c1182,c1176,14,286,880,0.027906
10,c1182,c1178,8,286,405,0.023506
10,c1182,c1179,6,286,45,0.052889
10,c1182,c1183,17,286,1197,0.029055
10,c1182,c2007,34,286,644,0.079223
10,c1182,c2024,44,286,661,0.101197
10,c1182,c2048,5,286,58,0.038822
10,c1182,c2066,36,286,521,0.093261
10,c1182,c2069,4,286,10,0.074796
10,c1182,c2071,6,286,604,0.014436
10,c1182,c2076,280,286,1071,0.505918
10,c1182,c2090,7,286,128,0.036586
10,c1182,c2103,18,286,619,0.04278
10,c1182,c2110,6,286,434,0.01703
10,c1182,c2112,6,286,182,0.026299
10,c1182,c2124,47,286,2195,0.05932
10,c1182,c2127,10,286,155,0.047495
10,c1182,c2129,33,286,1191,0.056543
10,c1182,c2131,23,286,1420,0.036091
10,c1182,c2132,6,286,88,0.03782
10,c1182,c2181,30,286,1192,0.051381
10,c1182,c2184,37,286,1481,0.056851
10,c1182,c2185,135,286,2401,0.162913
10,c1182,c4004,15,286,510,0.039276
10,c1182,c4123,10,286,424,0.028717
10,c1182,c5033,5,286,144,0.024638
10,c1182,c5046,3,286,20,0.039666
10,c1182,c5069,62,286,1319,0.100945
10,c1182,c5072,30,286,680,0.068027
10,c1182,c5111,19,286,260,0.069676
10,c1182,c5154,41,286,1929,0.055199
10,c1182,c6005,83,286,1154,0.144475
10,c1182,c6024,7,286,375,0.021375
10,c1182,c6037,14,286,792,0.029416
10,c1182,c6050,3,286,237,0.011523
10,c1183,c1022,14,69,1011,0.053006
10,c1183,c1083,3,69,106,0.035079
10,c1183,c1104,5,69,475,0.027618
10,c1183,c1117,9,69,1352,0.029467
10,c1183,c1133,9,69,893,0.036257
10,c1183,c1143,7,69,230,0.055566
10,c1183,c1153,7,69,596,0.034518
10,c1183,c1168,14,69,907,0.055963
10,c1183,c1172,22,69,1625,0.065701
10,c1183,c1177,5,69,145,0.049988
10,c1183,c1178,4,69,405,0.023928
10,c1183,c2007,11,69,644,0.052183
10,c1183,c2024,13,69,661,0.060872
10,c1183,c2066,5,69,521,0.026371
10,c1183,c2076,8,69,1071,0.029429
10,c1183,c2079,3,69,100,0.036116
10,c1183,c2110,4,69,434,0.023115
10,c1183,c2124,24,69,2195,0.061669
10,c1183,c2129,19,69,1191,0.066279
10,c1183,c2131,11,69,1420,0.035142
10,c1183,c2181,8,69,1192,0.027895
10,c1183,c2184,19,69,1481,0.059436
10,c1183,c2185,30,69,2401,0.073706
10,c1183,c4004,4,69,510,0.021323
10,c1183,c4123,3,69,424,0.017539
10,c1183,c5009,3,69,27,0.069505
10,c1183,c5069,9,69,1319,0.029833
10,c1183,c5072,5,69,680,0.023083
10,c1183,c5111,5,69,260,0.03733
10,c1183,c5154,7,69,1929,0.019187
10,c1183,c6005,13,69,1154,0.04607
10,c1183,c6037,10,69,792,0.042777
10,c2001,c1046,3,69,184,0.026625
10,c2001,c1104,9,69,475,0.049713
10,c2001,c1117,8,69,1352,0.026193
10,c2001,c1133,19,69,893,0.076543
10,c2001,c1153,5,69,596,0.024656
10,c2001,c1168,5,69,907,0.019987
10,c2001,c1171,3,69,829,0.012544
10,c2001,c1172,10,69,1625,0.029864
10,c2001,c1176,7,69,880,0.028407
10,c2001,c1182,4,69,299,0.027848
10,c2001,c1183,3,69,1197,0.010439
10,c2001,c2007,3,69,644,0.014232
10,c2001,c2024,4,69,661,0.01873
10,c2001,c2048,6,69,58,0.094845
10,c2001,c2066,10,69,521,0.052742
10,c2001,c2071,9,69,604,0.044086
10,c2001,c2076,28,69,1071,0.103
10,c2001,c2090,4,69,128,0.042563
10,c2001,c2103,3,69,619,0.014516
10,c2001,c2110,6,69,434,0.034672
10,c2001,c2124,11,69,2195,0.028265
10,c2001,c2129,8,69,1191,0.027907
10,c2001,c2131,9,69,1420,0.028752
10,c2001,c2181,5,69,1192,0.017434
10,c2001,c2184,15,69,1481,0.046923
10,c2001,c2185,34,69,2401,0.083533
10,c2001,c4123,3,69,424,0.017539
10,c2001,c5024,3,69,5,0.161515
10,c2001,c5069,20,69,1319,0.066295
10,c2001,c5072,14,69,680,0.064632
10,c2001,c5111,3,69,260,0.022398
10,c2001,c5149,5,69,45,0.08973
10,c2001,c5154,15,69,1929,0.041115
10,c2001,c5175,3,69,80,0.040379
10,c2001,c6005,8,69,1154,0.028351
10,c2001,c6024,3,69,375,0.01865
10,c2001,c6050,7,69,237,0.054739
10,c2002,c1022,3,22,1011,0.020116
10,c2002,c1117,7,22,1352,0.040588
10,c2002,c1168,14,22,907,0.099109
10,c2002,c1172,3,22,1625,0.015867
10,c2002,c1177,3,22,145,0.053116
10,c2002,c1183,5,22,1197,0.030811
10,c2002,c2007,6,22,644,0.050408
10,c2002,c2024,3,22,661,0.024878
10,c2002,c2076,5,22,1071,0.032573
10,c2002,c2124,3,22,2195,0.013652
10,c2002,c2129,3,22,1191,0.018533
10,c2002,c2132,6,22,88,0.136364
10,c2002,c2181,5,22,1192,0.030876
10,c2002,c2185,4,22,2401,0.017404
10,c2002,c5069,6,22,1319,0.035222
10,c2002,c5154,6,22,1929,0.029126
10,c2002,c6005,6,22,1154,0.037656
10,c2004,c1007,15,22,119,0.293161
10,c2004,c1020,8,22,46,0.251478
10,c2004,c1046,4,22,184,0.062869
10,c2004,c1133,6,22,893,0.042807
10,c2004,c1172,8,22,1625,0.042311
10,c2004,c2024,9,22,661,0.074633
10,c2004,c2181,4,22,1192,0.024701
10,c2004,c2184,5,22,1481,0.0277
10,c2004,c2185,13,22,2401,0.056563
10,c2004,c5033,6,22,144,0.1066
10,c2004,c5069,5,22,1319,0.029352
10,c2004,c6005,6,22,1154,0.037656
10,c2007,c1007,6,195,119,0.039388
10,c2007,c1022,21,195,1011,0.047296
10,c2007,c1046,3,195,184,0.015838
10,c2007,c1083,8,195,106,0.055644
10,c2007,c1104,14,195,475,0.046001
10,c2007,c1117,54,195,1352,0.105169
10,c2007,c1133,56,195,893,0.134198
10,c2007,c1143,3,195,230,0.014166
10,c2007,c1150,6,195,51,0.060166
10,c2007,c1153,10,195,596,0.029333
10,c2007,c1160,3,195,39,0.034401
10,c2007,c1162,4,195,90,0.030194
10,c2007,c1168,38,195,907,0.090357
10,c2007,c1171,21,195,829,0.052231
10,c2007,c1172,22,195,1625,0.039082
10,c2007,c1176,12,195,880,0.028968
10,c2007,c1177,4,195,145,0.023788
10,c2007,c1178,15,195,405,0.053376
10,c2007,c1179,5,195,45,0.053376
10,c2007,c1182,8,195,299,0.033131
10,c2007,c1183,23,195,1197,0.047606
10,c2007,c2001,4,195,139,0.024296
10,c2007,c2024,6,195,661,0.016712
10,c2007,c2049,13,195,291,0.054573
10,c2007,c2066,25,195,521,0.078434
10,c2007,c2071,20,195,604,0.058277
10,c2007,c2076,30,195,1071,0.065646
10,c2007,c2079,7,195,100,0.050128
10,c2007,c2080,5,195,138,0.03048
10,c2007,c2102,10,195,66,0.088148
10,c2007,c2103,6,195,619,0.01727
10,c2007,c2110,15,195,434,0.051562
10,c2007,c2112,5,195,182,0.026541
10,c2007,c2113,3,195,134,0.018559
10,c2007,c2124,61,195,2195,0.093238
10,c2007,c2127,9,195,155,0.051768
10,c2007,c2128,3,195,36,0.035806
10,c2007,c2129,18,195,1191,0.037351
10,c2007,c2131,23,195,1420,0.043709
10,c2007,c2132,3,195,88,0.022901
10,c2007,c2181,32,195,1192,0.066373
10,c2007,c2184,25,195,1481,0.046521
10,c2007,c2185,98,195,2401,0.143223
10,c2007,c4004,8,195,510,0.025368
10,c2007,c4123,3,195,424,0.010433
10,c2007,c5033,11,195,144,0.065644
10,c2007,c5069,58,195,1319,0.114364
10,c2007,c5072,17,195,680,0.046685
10,c2007,c5111,3,195,260,0.013323
10,c2007,c5154,23,195,1929,0.037501
10,c2007,c6005,27,195,1154,0.056917
10,c2007,c6024,10,195,375,0.03698
10,c2007,c6037,15,195,792,0.038169
10,c2007,c6050,8,195,237,0.037213
10,c2008,c1168,3,4,907,0.049807
10,c2008,c2124,3,4,2195,0.032017
10,c2009,c2071,3,4,604,0.061034
10,c2011,c2181,3,5,1192,0.03886
10,c2012,c1022,9,24,1011,0.057778
10,c2012,c1104,3,24,475,0.028098
10,c2012,c1153,13,24,596,0.108696
10,c2012,c1172,3,24,1625,0.015191
10,c2012,c1176,7,24,880,0.048167
10,c2012,c1182,3,24,299,0.035414
10,c2012,c1183,5,24,1197,0.0295
10,c2012,c2007,3,24,644,0.024131
10,c2012,c2071,8,24,604,0.066446
10,c2012,c2131,5,24,1420,0.027084
10,c2012,c2181,11,24,1192,0.065035
10,c2012,c4004,5,24,510,0.045194
10,c2012,c5154,11,24,1929,0.051124
10,c2012,c6037,4,24,792,0.029013
10,c2015,c1133,7,11,893,0.070628
10,c2015,c1172,4,11,1625,0.029918
10,c2015,c2024,3,11,661,0.035182
10,c2015,c2185,4,11,2401,0.024613
10,c2015,c5069,4,11,1319,0.033208
10,c2015,c5154,4,11,1929,0.02746
10,c2016,c2024,5,9,661,0.064826
10,c2016,c2076,3,9,1071,0.030557
10,c2016,c2102,4,9,66,0.164122
10,c2016,c2181,3,9,1192,0.028964
10,c2019,c1171,5,12,829,0.050131
10,c2019,c1176,3,12,880,0.029194
10,c2019,c2124,4,12,2195,0.024646
10,c2019,c2131,5,12,1420,0.038303
10,c2019,c2181,11,12,1192,0.091974
10,c2019,c5072,3,12,680,0.033211
10,c2019,c5154,3,12,1929,0.019718
10,c2022,c1171,3,7,829,0.039382
10,c2022,c2066,3,7,521,0.049677
10,c2022,c2124,3,7,2195,0.024202
10,c2022,c2131,3,7,1420,0.03009
10,c2022,c2181,6,7,1192,0.065685
10,c2023,c1022,5,30,1011,0.02871
10,c2023,c1109,3,30,107,0.05295
10,c2023,c1117,10,30,1352,0.049654
10,c2023,c1153,4,30,596,0.029914
10,c2023,c1171,8,30,829,0.050729
10,c2023,c1172,7,30,1625,0.031704
10,c2023,c1176,6,30,880,0.036927
10,c2023,c2071,3,30,604,0.022287
10,c2023,c2103,3,30,619,0.022015
10,c2023,c2124,9,30,2195,0.035072
10,c2023,c2131,6,30,1420,0.02907
10,c2023,c2184,8,30,1481,0.037953
10,c2023,c2185,17,30,2401,0.063342
10,c2023,c4004,3,30,510,0.024254
10,c2023,c5069,8,30,1319,0.040217
10,c2023,c5072,3,30,680,0.021004
10,c2023,c5154,8,30,1929,0.033255
10,c2024,c1022,70,119,1011,0.201813
10,c2024,c1103,3,119,149,0.02253
10,c2024,c1117,26,119,1352,0.06482
10,c2024,c1133,6,119,893,0.018406
10,c2024,c1153,13,119,596,0.048814
10,c2024,c1162,3,119,90,0.028989
10,c2024,c1168,11,119,907,0.033482
10,c2024,c1171,20,119,829,0.063677
10,c2024,c1172,16,119,1625,0.036385
10,c2024,c1176,17,119,880,0.052533
10,c2024,c1182,5,119,299,0.026507
10,c2024,c1183,20,119,1197,0.052992
10,c2024,c2007,12,119,644,0.043348
10,c2024,c2049,7,119,291,0.037616
10,c2024,c2066,4,119,521,0.016065
10,c2024,c2071,8,119,604,0.02984
10,c2024,c2076,6,119,1071,0.016807
10,c2024,c2103,19,119,619,0.070006
10,c2024,c2110,3,119,434,0.013201
10,c2024,c2124,48,119,2195,0.093918
10,c2024,c2129,25,119,1191,0.066407
10,c2024,c2131,43,119,1420,0.104605
10,c2024,c2181,36,119,1192,0.095585
10,c2024,c2184,26,119,1481,0.061933
10,c2024,c2185,20,119,2401,0.037416
10,c2024,c4004,11,119,510,0.044651
10,c2024,c4123,13,119,424,0.057874
10,c2024,c5069,13,119,1319,0.032813
10,c2024,c5072,5,119,680,0.017577
10,c2024,c5082,5,119,39,0.073395
10,c2024,c5154,22,119,1929,0.045918
10,c2024,c6005,5,119,1154,0.013493
10,c2024,c6017,3,119,96,0.028068
10,c2024,c6037,17,119,792,0.055375
10,c2042,c1172,3,3,1625,0.042967
10,c2042,c2024,3,3,661,0.067369
10,c2042,c2185,3,3,2401,0.035348
10,c2048,c1022,6,43,1011,0.028777
10,c2048,c1091,3,43,136,0.03923
10,c2048,c1117,5,43,1352,0.020737
10,c2048,c1168,5,43,907,0.025318
10,c2048,c1172,13,43,1625,0.049179
10,c2048,c1182,12,43,299,0.105831
10,c2048,c1183,7,43,1197,0.030854
10,c2048,c2071,3,43,604,0.018615
10,c2048,c2076,5,43,1071,0.023299
10,c2048,c2095,3,43,29,0.084955
10,c2048,c2103,14,43,619,0.085812
10,c2048,c2113,3,43,134,0.039522
10,c2048,c2124,23,43,2195,0.074865
10,c2048,c2129,10,43,1191,0.044189
10,c2048,c2131,10,43,1420,0.040469
10,c2048,c2181,13,43,1192,0.057421
10,c2048,c4123,11,43,424,0.081466
10,c2048,c5154,22,43,1929,0.076388
10,c2048,c6005,12,43,1154,0.05387
10,c2048,c6024,8,43,375,0.063
10,c2048,c6037,11,43,792,0.059607
10,c2049,c1022,11,102,1011,0.034254
10,c2049,c1104,9,102,475,0.040888
10,c2049,c1117,28,102,1352,0.0754
10,c2049,c1133,8,102,893,0.026507
10,c2049,c1153,4,102,596,0.016223
10,c2049,c1168,34,102,907,0.111783
10,c2049,c1171,6,102,829,0.020634
10,c2049,c1172,12,102,1625,0.029475
10,c2049,c1176,9,102,880,0.03004
10,c2049,c1178,6,102,405,0.02952
10,c2049,c1182,3,102,299,0.017179
10,c2049,c1183,21,102,1197,0.0601
10,c2049,c2007,7,102,644,0.027312
10,c2049,c2023,7,102,61,0.088743
10,c2049,c2024,6,102,661,0.023107
10,c2049,c2066,19,102,521,0.08242
10,c2049,c2076,9,102,1071,0.02723
10,c2049,c2112,4,102,182,0.029358
10,c2049,c2124,27,102,2195,0.057062
10,c2049,c2129,25,102,1191,0.071727
10,c2049,c2131,23,102,1420,0.060434
10,c2049,c2132,3,102,88,0.031665
10,c2049,c2184,19,102,1481,0.048885
10,c2049,c2185,38,102,2401,0.076787
10,c2049,c4004,12,102,510,0.052613
10,c2049,c5069,49,102,1319,0.13359
10,c2049,c5072,7,102,680,0.026579
10,c2049,c5154,37,102,1929,0.083413
10,c2049,c5175,4,102,80,0.044281
10,c2049,c6005,13,102,1154,0.037891
10,c2049,c6024,7,102,375,0.035792
10,c2049,c6037,6,102,792,0.02111
10,c2049,c6050,5,102,237,0.032158
10,c2066,c1022,20,232,1011,0.041296
10,c2066,c1091,7,232,136,0.039408
10,c2066,c1103,5,232,149,0.026893
10,c2066,c1104,24,232,475,0.072297
10,c2066,c1109,11,232,107,0.069816
10,c2066,c1117,16,232,1352,0.028569
10,c2066,c1133,16,232,893,0.035152
10,c2066,c1153,19,232,596,0.051096
10,c2066,c1162,5,232,90,0.034602
10,c2066,c1168,11,232,907,0.02398
10,c2066,c1171,41,232,829,0.093489
10,c2066,c1172,60,232,1625,0.097719
10,c2066,c1173,3,232,13,0.054627
10,c2066,c1176,77,232,880,0.170414
10,c2066,c1178,8,232,405,0.026099
10,c2066,c1182,6,232,299,0.022781
10,c2066,c1183,63,232,1197,0.11955
10,c2066,c2001,8,232,139,0.044549
10,c2066,c2007,15,232,644,0.038806
10,c2066,c2023,5,232,61,0.04203
10,c2066,c2024,11,232,661,0.02809
10,c2066,c2049,8,232,291,0.030789
10,c2066,c2070,4,232,22,0.055989
10,c2066,c2071,78,232,604,0.208369
10,c2066,c2076,24,232,1071,0.048147
10,c2066,c2079,4,232,100,0.026261
10,c2066,c2103,13,232,619,0.034305
10,c2066,c2112,7,232,182,0.034066
10,c2066,c2113,6,232,134,0.034029
10,c2066,c2124,89,232,2195,0.124718
10,c2066,c2129,17,232,1191,0.032341
10,c2066,c2131,39,232,1420,0.067948
10,c2066,c2181,22,232,1192,0.041835
10,c2066,c2184,27,232,1481,0.046062
10,c2066,c2185,58,232,2401,0.077712
10,c2066,c4004,34,232,510,0.098844
10,c2066,c4123,15,232,424,0.047826
10,c2066,c5069,40,232,1319,0.072309
10,c2066,c5072,17,232,680,0.042801
10,c2066,c5111,9,232,260,0.036645
10,c2066,c5154,103,232,1929,0.153967
10,c2066,c6005,28,232,1154,0.054114
10,c2066,c6024,8,232,375,0.027123
10,c2066,c6037,39,232,792,0.090983
10,c2066,c6050,4,232,237,0.017059
10,c2069,c2103,3,10,619,0.038131
10,c2069,c2124,4,10,2195,0.026999
10,c2069,c2129,3,10,1191,0.027489
10,c2069,c2184,5,10,1481,0.041086
10,c2069,c5072,3,10,680,0.03638
10,c2069,c6005,3,10,1154,0.027927
10,c2070,c1117,7,14,1352,0.05088
10,c2070,c1172,8,14,1625,0.053039
10,c2070,c2024,4,14,661,0.041581
10,c2070,c2124,5,14,2195,0.028523
10,c2070,c2184,3,14,1481,0.020834
10,c2070,c2185,5,14,2401,0.027272
10,c2070,c5154,5,14,1929,0.030426
10,c2070,c6005,3,14,1154,0.023602
10,c2070,c6037,5,14,792,0.047484
10,c2071,c1022,24,222,1011,0.050659
10,c2071,c1103,8,222,149,0.043987
10,c2071,c1104,24,222,475,0.073907
10,c2071,c1109,6,222,107,0.03893
10,c2071,c1117,112,222,1352,0.204434
10,c2071,c1133,17,222,893,0.038181
10,c2071,c1153,56,222,596,0.153953
10,c2071,c1162,4,222,90,0.028298
10,c2071,c1168,15,222,907,0.033428
10,c2071,c1171,15,222,829,0.034965
10,c2071,c1172,20,222,1625,0.033299
10,c2071,c1176,24,222,880,0.054299
10,c2071,c1178,7,222,405,0.023345
10,c2071,c1182,10,222,299,0.038814
10,c2071,c1183,48,222,1197,0.093115
10,c2071,c2001,5,222,139,0.028463
10,c2071,c2007,8,222,644,0.021158
10,c2071,c2016,5,222,24,0.0685
10,c2071,c2023,5,222,61,0.042966
10,c2071,c2024,6,222,661,0.015663
10,c2071,c2049,10,222,291,0.039344
10,c2071,c2066,6,222,521,0.017642
10,c2071,c2076,11,222,1071,0.022559
10,c2071,c2079,3,222,100,0.020135
10,c2071,c2103,7,222,619,0.018883
10,c2071,c2110,5,222,434,0.016108
10,c2071,c2113,5,222,134,0.02899
10,c2071,c2124,80,222,2195,0.114603
10,c2071,c2129,60,222,1191,0.116686
10,c2071,c2131,67,222,1420,0.119331
10,c2071,c2181,35,222,1192,0.068038
10,c2071,c2184,54,222,1481,0.094176
10,c2071,c2185,71,222,2401,0.097249
10,c2071,c4004,21,222,510,0.062411
10,c2071,c4123,9,222,424,0.029335
10,c2071,c5033,3,222,144,0.016779
10,c2071,c5069,39,222,1319,0.072072
10,c2071,c5072,8,222,680,0.02059
10,c2071,c5111,7,222,260,0.029136
